time, wave, castedWave, filteredWave
0.398231, 614.988892, 614.988892, 0.096817
0.398254, 49.601818, 49.601807, 0.040665
0.398277, -533.833374, -533.833374, -0.030396
0.398299, -922.717590, -922.717590, -0.090271
0.398322, -976.542297, -976.542297, -0.117432
0.398345, -675.041748, -675.041748, -0.101791
0.398367, -127.920189, -127.920181, -0.049240
0.398390, 465.746521, 465.746521, 0.021378
0.398413, 889.946411, 889.946411, 0.084061
0.398435, 990.329956, 990.329956, 0.116287
0.398458, 730.371460, 730.371460, 0.106094
0.398481, 205.447678, 205.447678, 0.057465
0.398503, -394.780151, -394.780151, -0.012207
0.398526, -851.363037, -851.363037, -0.077301
0.398549, -998.168518, -998.168518, -0.114441
0.398571, -781.779846, -781.779846, -0.109772
0.398594, -280.932312, -280.932312, -0.065323
0.398617, 322.135406, 322.135406, 0.003036
0.398639, 807.990723, 807.990723, 0.070175
0.398662, 999.835876, 999.835876, 0.111877
0.398685, 828.354858, 828.354858, 0.112823
0.398707, 355.468140, 355.468140, 0.072800
0.398730, -246.759384, -246.759384, 0.006256
0.398753, -759.200928, -759.200928, -0.062561
0.398776, -995.399170, -995.399170, -0.108597
0.398798, -869.410950, -869.410950, -0.115128
0.398821, -427.806274, -427.806274, -0.079834
0.398844, 169.857758, 169.857758, -0.015457
0.398866, 705.717224, 705.717224, 0.054489
0.398889, 984.794067, 984.794067, 0.104706
0.398912, 905.543213, 905.543213, 0.116714
0.398934, 496.800842, 496.800842, 0.086365
0.398957, -92.707726, -92.707718, 0.024490
0.398980, -648.483643, -648.483643, -0.046204
0.399002, -968.100464, -968.100464, -0.100159
0.399025, -936.076843, -936.076843, -0.117615
0.399048, -563.451843, -563.451843, -0.092392
0.399070, 14.191093, 14.191086, -0.033478
0.399093, 586.670471, 586.670471, 0.037552
0.399116, 945.683594, 945.683594, 0.094971
0.399138, 960.599731, 960.599731, 0.117798
0.399161, 625.991577, 625.991577, 0.097794
0.399184, 64.413277, 64.413269, 0.042206
0.399206, -521.230164, -521.230164, -0.028641
0.399229, -917.218506, -917.218506, -0.089233
0.399252, -979.467224, -979.467224, -0.117203
0.399274, -685.326416, -685.326416, -0.102676
0.399297, -141.822403, -141.822403, -0.050659
0.399320, 453.285217, 453.285217, 0.019669
0.399342, 883.460205, 883.460205, 0.082962
0.399365, 992.279053, 992.279053, 0.115952
0.399388, 740.424255, 740.424255, 0.106903
0.399410, 219.158249, 219.158249, 0.058868
0.399433, -381.850800, -381.850800, -0.010483
0.399456, -843.919434, -843.919434, -0.076126
0.399478, -998.919006, -998.919006, -0.113968
0.399501, -790.451416, -790.451416, -0.110428
0.399524, -295.139130, -295.139130, -0.066681
0.399546, 308.055573, 308.055573, 0.001251
0.399569, 799.161011, 799.161011, 0.068802
0.399592, 999.483276, 999.483276, 0.111282
0.399615, 836.132996, 836.132996, 0.113312
0.399637, 368.546906, 368.546906, 0.074066
0.399660, -233.138870, -233.138870, 0.007919
0.399683, -749.994629, -749.994629, -0.061157
0.399705, -993.868164, -993.868164, -0.107925
0.399728, -876.645142, -876.645142, -0.115509
0.399751, -440.445526, -440.445526, -0.081039
0.399773, 156.014847, 156.014847, -0.017136
0.399796, 695.707581, 695.707581, 0.053070
0.399819, 982.259766, 982.259766, 0.103867
0.399841, 911.406372, 911.406372, 0.116989
0.399864, 508.928162, 508.928162, 0.087433
0.399887, -77.926239, -77.926239, 0.026215
0.399909, -637.119263, -637.119263, -0.044647
0.399932, -964.489746, -964.489746, -0.099182
0.399955, -940.920471, -940.920471, -0.117767
0.399977, -574.987305, -574.987305, -0.093338
0.400000, 0.161038, 0.161026, -0.035126
0.400023, 575.250793, 575.250793, 0.036041
0.400045, 941.029480, 941.029480, 0.093918
0.400068, 964.617249, 964.617249, 0.117828
0.400091, 637.491577, 637.491577, 0.098694
0.400113, 78.407875, 78.407867, 0.043869
0.400136, -509.205383, -509.205383, -0.027130
0.400159, -911.538879, -911.538879, -0.088043
0.400181, -982.199341, -982.199341, -0.117126
0.400204, -695.476196, -695.476196, -0.103394
0.400227, -155.696701, -155.696701, -0.052231
0.400249, 440.011749, 440.011749, 0.018082
0.400272, 876.412598, 876.412598, 0.081619
0.400295, 993.921509, 993.921509, 0.115723
0.400317, 749.781555, 749.781555, 0.107498
0.400340, 232.825668, 232.825668, 0.060379
0.400363, -368.846283, -368.846283, -0.008926
0.400385, -836.309631, -836.309631, -0.074768
0.400408, -999.498718, -999.498718, -0.113617
0.400431, -799.451355, -799.451355, -0.110962
0.400454, -308.515167, -308.515167, -0.068130
0.400476, 294.677490, 294.677490, -0.000351
0.400499, 790.648621, 790.648621, 0.067398
0.400522, 998.933960, 998.933960, 0.110779
0.400544, 843.746582, 843.746582, 0.113708
0.400567, 381.553101, 381.553101, 0.075394
0.400590, -218.686844, -218.686844, 0.009567
0.400612, -740.099426, -740.099426, -0.059601
0.400635, -992.219055, -992.219055, -0.107285
0.400658, -883.309265, -883.309265, -0.115753
0.400680, -452.998108, -452.998108, -0.082306
0.400703, 142.141220, 142.141220, -0.018692
0.400726, 685.560974, 685.560974, 0.051498
0.400748, 979.532104, 979.532104, 0.103180
0.400771, 917.410889, 917.410889, 0.117111
0.400794, 521.642395, 521.642395, 0.088669
0.400816, -63.931160, -63.931152, 0.027786
0.400839, -626.242676, -626.242676, -0.043030
0.400862, -960.689209, -960.689209, -0.098358
0.400884, -945.578796, -945.578796, -0.117737
0.400907, -586.409607, -586.409607, -0.094437
0.400930, -13.869049, -13.869049, -0.036606
0.400952, 563.052673, 563.052673, 0.034332
0.400975, 935.906799, 935.906799, 0.092957
0.400998, 968.221375, 968.221375, 0.117630
0.401020, 648.238403, 648.238403, 0.099701
0.401043, 92.387032, 92.387024, 0.045273
0.401066, -497.080353, -497.080353, -0.025391
0.401088, -905.679810, -905.679810, -0.087051
0.401111, -984.738098, -984.738098, -0.116806
0.401134, -706.059448, -706.059448, -0.104324
0.401156, -170.333832, -170.333832, -0.053680
0.401179, 427.369568, 427.369568, 0.016281
0.401202, 869.570007, 869.570007, 0.080536
0.401224, 995.368225, 995.368225, 0.115280
0.401247, 758.991211, 758.991211, 0.108276
0.401270, 246.447250, 246.447250, 0.061691
0.401293, -355.016541, -355.016541, -0.007126
0.401315, -828.084106, -828.084106, -0.073517
0.401338, -999.844482, -999.844482, -0.113037
0.401361, -807.800964, -807.800964, -0.111603
0.401383, -321.830475, -321.830475, -0.069382
0.401406, 281.241394, 281.241394, -0.002090
0.401429, 781.980652, 781.980652, 0.066132
0.401451, 998.187927, 998.187927, 0.110107
0.401474, 851.616394, 851.616394, 0.114243
0.401497, 395.223969, 395.223969, 0.076645
0.401519, -204.974854, -204.974854, 0.011353
0.401542, -730.591431, -730.591431, -0.058273
0.401565, -990.374573, -990.374573, -0.106491
0.401587, -889.799500, -889.799500, -0.116150
0.401610, -465.461487, -465.461487, -0.083359
0.401633, 128.239609, 128.239609, -0.020432
0.401655, 674.685242, 674.685242, 0.050079
0.401678, 976.438171, 976.438171, 0.102219
0.401701, 922.903687, 922.903687, 0.117355
0.401723, 533.561035, 533.561035, 0.089676
0.401746, -49.923496, -49.923492, 0.029465
0.401769, -615.242798, -615.242798, -0.041565
0.401791, -956.699524, -956.699524, -0.097366
0.401814, -950.051025, -950.051025, -0.117844
0.401837, -598.361755, -598.361755, -0.095383
0.401859, -28.701273, -28.701263, -0.038330
0.401882, 551.402466, 551.402466, 0.032761
0.401905, 930.872620, 930.872620, 0.091858
0.401927, 971.634949, 971.634949, 0.117615
0.401950, 658.857605, 658.857605, 0.100494
0.401973, 106.348007, 106.348007, 0.046875
0.401995, -484.153076, -484.153076, -0.023819
0.402018, -899.290527, -899.290527, -0.085770
0.402041, -987.211670, -987.211670, -0.116669
0.402063, -715.925415, -715.925415, -0.104996
0.402086, -184.142105, -184.142105, -0.055237
0.402109, 414.643219, 414.643219, 0.014725
0.402132, 862.556274, 862.556274, 0.079239
0.402154, 996.619080, 996.619080, 0.115005
0.402177, 768.566895, 768.566895, 0.108871
0.402200, 260.797729, 260.797729, 0.063248
0.402222, -341.865448, -341.865448, -0.005493
0.402245, -820.137268, -820.137268, -0.072144
0.402268, -999.993530, -999.993530, -0.112625
0.402290, -815.991516, -815.991516, -0.112045
0.402313, -335.082428, -335.082428, -0.070786
0.402336, 267.749939, 267.749939, -0.003662
0.402358, 772.647766, 772.647766, 0.064636
0.402381, 997.185425, 997.185425, 0.109558
0.402404, 858.886658, 858.886658, 0.114548
0.402426, 408.072876, 408.072876, 0.077988
0.402449, -191.222504, -191.222504, 0.012894
0.402472, -720.939575, -720.939575, -0.056732
0.402494, -988.335144, -988.335144, -0.105865
0.402517, -896.114563, -896.114563, -0.116318
0.402540, -478.540405, -478.540405, -0.084671
0.402562, 113.512810, 113.512802, -0.022049
0.402585, 664.263184, 664.263184, 0.048416
0.402608, 973.314392, 973.314392, 0.101486
0.402630, 928.214905, 928.214905, 0.117401
0.402653, 545.374573, 545.374573, 0.090820
0.402676, -35.906006, -35.906006, 0.030975
0.402698, -604.121826, -604.121826, -0.039932
0.402721, -952.276062, -952.276062, -0.096481
0.402744, -954.576477, -954.576477, -0.117798
0.402766, -609.544128, -609.544128, -0.096405
0.402789, -42.722740, -42.722733, -0.039856
0.402812, 539.643799, 539.643799, 0.031128
0.402834, 925.655212, 925.655212, 0.090851
0.402857, 974.857239, 974.857239, 0.117462
0.402880, 669.945129, 669.945129, 0.101410
0.402902, 121.087349, 121.087341, 0.048447
0.402925, -471.829346, -471.829346, -0.022110
0.402948, -893.065979, -893.065979, -0.084671
0.402971, -989.351074, -989.351074, -0.116379
0.402993, -725.650391, -725.650391, -0.105774
0.403016, -197.914124, -197.914124, -0.056656
0.403039, 401.835266, 401.835266, 0.013046
0.403061, 854.955322, 854.955322, 0.078018
0.403084, 997.728271, 997.728271, 0.114563
0.403107, 777.467285, 777.467285, 0.109543
0.403129, 274.316589, 274.316589, 0.064575
0.403152, -328.647064, -328.647064, -0.003799
0.403175, -812.028992, -812.028992, -0.070877
0.403197, -999.945618, -999.945618, -0.112091
0.403220, -824.021484, -824.021484, -0.112579
0.403243, -349.023102, -349.023102, -0.072113
0.403265, 253.426956, 253.426956, -0.005447
0.403288, 763.664917, 763.664917, 0.063232
0.403311, 996.035400, 996.035400, 0.108917
0.403333, 865.987854, 865.987854, 0.114944
0.403356, 420.841461, 420.841461, 0.079193
0.403379, -177.432510, -177.432510, 0.014557
0.403401, -711.145813, -711.145813, -0.055283
0.403424, -985.967041, -985.967041, -0.105103
0.403447, -902.600159, -902.600159, -0.116608
0.403469, -490.812622, -490.812622, -0.085800
0.403492, 99.562248, 99.562241, -0.023712
0.403515, 653.710327, 653.710327, 0.046967
0.403537, 969.999023, 969.999023, 0.100571
0.403560, 933.343323, 933.343323, 0.117584
0.403583, 557.749329, 557.749329, 0.091843
0.403605, -21.076445, -21.076431, 0.032730
0.403628, -592.233276, -592.233276, -0.038345
0.403651, -947.899841, -947.899841, -0.095428
0.403673, -958.662964, -958.662964, -0.117828
0.403696, -620.606506, -620.606506, -0.097321
0.403719, -56.735794, -56.735794, -0.041428
0.403742, 527.778809, 527.778809, 0.029556
0.403764, 919.940186, 919.940186, 0.089767
0.403787, 978.055664, 978.055664, 0.117310
0.403810, 680.295288, 680.295288, 0.102264
0.403832, 135.002258, 135.002258, 0.049942
0.403855, -459.412750, -459.412750, -0.020477
0.403878, -886.665588, -886.665588, -0.083527
0.403900, -991.295776, -991.295776, -0.116104
0.403923, -735.232544, -735.232544, -0.106506
0.403946, -212.434082, -212.434082, -0.058136
0.403968, 388.206299, 388.206299, 0.011307
0.403991, 847.593750, 847.593750, 0.076736
0.404014, 998.575256, 998.575256, 0.114166
0.404036, 786.214600, 786.214600, 0.110138
0.404059, 287.781464, 287.781464, 0.065964
0.404082, -315.363983, -315.363983, -0.002151
0.404104, -803.760925, -803.760925, -0.069534
0.404127, -999.680908, -999.680908, -0.111588
0.404150, -832.335815, -832.335815, -0.113068
0.404172, -362.136536, -362.136536, -0.073441
0.404195, 239.829956, 239.829956, -0.007111
0.404218, 754.531799, 754.531799, 0.061859
0.404240, 994.689270, 994.689270, 0.108246
0.404263, 872.918518, 872.918518, 0.115341
0.404286, 433.527191, 433.527191, 0.080368
0.404308, -162.813202, -162.813202, 0.016296
0.404331, -700.637756, -700.637756, -0.053787
0.404354, -983.527832, -983.527832, -0.104263
0.404376, -908.550964, -908.550964, -0.116867
0.404399, -502.988220, -502.988220, -0.086899
0.404422, 85.592094, 85.592087, -0.025345
0.404444, 643.028809, 643.028809, 0.045456
0.404467, 966.285706, 966.285706, 0.099686
0.404490, 938.566223, 938.566223, 0.117691
0.404512, 569.339478, 569.339478, 0.092896
0.404535, -7.047415, -7.047409, 0.034302
0.404558, -580.870056, -580.870056, -0.036774
0.404581, -943.336975, -943.336975, -0.094452
0.404603, -962.560791, -962.560791, -0.117798
0.404626, -631.546692, -631.546692, -0.098236
0.404649, -71.540833, -71.540833, -0.043030
0.404671, 515.119995, 515.119995, 0.027863
0.404694, 914.348999, 914.348999, 0.088638
0.404717, 980.882507, 980.882507, 0.117157
0.404739, 690.511475, 690.511475, 0.103058
0.404762, 148.890610, 148.890610, 0.051453
0.404785, -446.905701, -446.905701, -0.018875
0.404807, -880.090637, -880.090637, -0.082336
0.404830, -993.139771, -993.139771, -0.115829
0.404853, -745.207153, -745.207153, -0.107239
0.404875, -226.123016, -226.123016, -0.059601
0.404898, 375.238373, 375.238373, 0.009659
0.404921, 840.065308, 840.065308, 0.075470
0.404943, 999.225586, 999.225586, 0.113754
0.404966, 794.807129, 794.807129, 0.110718
0.404989, 301.189697, 301.189697, 0.067337
0.405011, -301.251129, -301.251129, -0.000458
0.405034, -794.846252, -794.846252, -0.068115
0.405057, -999.228149, -999.228149, -0.111008
0.405079, -840.030334, -840.030334, -0.113541
0.405102, -375.178650, -375.178650, -0.074722
0.405125, 226.185760, 226.185760, -0.008759
0.405147, 745.250122, 745.250122, 0.060440
0.405170, 993.052917, 993.052917, 0.107574
0.405193, 880.060059, 880.060059, 0.115677
0.405215, 446.848053, 446.848053, 0.081650
0.405238, -148.954300, -148.954300, 0.017960
0.405261, -690.558105, -690.558105, -0.052292
0.405283, -980.895020, -980.895020, -0.103500
0.405306, -914.322937, -914.322937, -0.117065
0.405329, -515.064819, -515.064819, -0.088013
0.405351, 70.801933, 70.801926, -0.027008
0.405374, 631.596680, 631.596680, 0.043839
0.405397, 962.578247, 962.578247, 0.098755
0.405419, 943.315613, 943.315613, 0.117767
0.405442, 580.817627, 580.817627, 0.093887
0.405465, 6.983001, 6.982986, 0.035889
0.405488, -569.392456, -569.392456, -0.035202
0.405510, -938.588440, -938.588440, -0.093460
0.405533, -966.476196, -966.476196, -0.117752
0.405556, -642.979492, -642.979492, -0.099197
0.405578, -85.527916, -85.527908, -0.044586
0.405601, 503.043884, 503.043884, 0.026260
0.405624, 908.577881, 908.577881, 0.087524
0.405646, 983.516174, 983.516174, 0.116974
0.405669, 700.591797, 700.591797, 0.103836
0.405692, 162.749634, 162.749634, 0.052948
0.405714, -433.585236, -433.585236, -0.017197
0.405737, -872.949951, -872.949951, -0.081070
0.405760, -994.682617, -994.682617, -0.115494
0.405782, -754.489502, -754.489502, -0.107910
0.405805, -239.767426, -239.767426, -0.061035
0.405828, 362.196564, 362.196564, 0.008011
0.405850, 832.371521, 832.371521, 0.074188
0.405873, 999.679321, 999.679321, 0.113312
0.405896, 803.722595, 803.722595, 0.111298
0.405918, 315.302826, 315.302826, 0.068756
0.405941, -287.843170, -287.843170, 0.001236
0.405964, -786.254395, -786.254395, -0.066757
0.405986, -998.578674, -998.578674, -0.110443
0.406009, -847.559570, -847.559570, -0.113968
0.406032, -388.146942, -388.146942, -0.076004
0.406054, 211.710159, 211.710159, -0.010437
0.406077, 735.276184, 735.276184, 0.058914
0.406100, 991.304260, 991.304260, 0.106888
0.406122, 886.635803, 886.635803, 0.115967
0.406145, 459.355530, 459.355530, 0.082840
0.406168, -135.066086, -135.066086, 0.019592
0.406190, -680.342468, -680.342468, -0.050812
0.406213, -978.069092, -978.069092, -0.102692
0.406236, -920.230347, -920.230347, -0.117264
0.406258, -527.724121, -527.724121, -0.089172
0.406281, 56.800106, 56.800095, -0.028641
0.406304, 620.657043, 620.657043, 0.042282
0.406327, 958.681335, 958.681335, 0.097870
0.406349, 947.879333, 947.879333, 0.117783
0.406372, 592.181396, 592.181396, 0.094910
0.406395, 21.012043, 21.012039, 0.037445
0.406417, -557.134277, -557.134277, -0.033554
0.406440, -933.366455, -933.366455, -0.092407
0.406463, -969.983398, -969.983398, -0.117615
0.406485, -653.661621, -653.661621, -0.100098
0.406508, -99.498154, -99.498154, -0.046112
0.406531, 490.868744, 490.868744, 0.024628
0.406553, 902.627869, 902.627869, 0.086426
0.406576, 985.956299, 985.956299, 0.116760
0.406599, 711.100525, 711.100525, 0.104660
0.406621, 177.369110, 177.369110, 0.054489
0.406644, -420.899902, -420.899902, -0.015503
0.406667, -866.020020, -866.020020, -0.079865
0.406689, -996.029663, -996.029663, -0.115143
0.406712, -763.623352, -763.623352, -0.108566
0.406735, -253.364655, -253.364655, -0.062439
0.406757, 348.328827, 348.328827, 0.006317
0.406780, 824.057983, 824.057983, 0.072815
0.406803, 999.944946, 999.944946, 0.112839
0.406825, 811.991394, 811.991394, 0.111816
0.406848, 328.586212, 328.586212, 0.070114
0.406871, -274.378540, -274.378540, 0.002884
0.406893, -777.507812, -777.507812, -0.065369
0.406916, -997.732605, -997.732605, -0.109879
0.406939, -855.339294, -855.339294, -0.114380
0.406961, -401.776276, -401.776276, -0.077347
0.406984, 197.977264, 197.977264, -0.012115
0.407007, 725.694702, 725.694702, 0.057465
0.407029, 989.360474, 989.360474, 0.106186
0.407052, 893.036987, 893.036987, 0.116226
0.407075, 471.772552, 471.772552, 0.084015
0.407098, -121.151291, -121.151291, 0.021210
0.407120, -669.395020, -669.395020, -0.049271
0.407143, -974.871582, -974.871582, -0.101837
0.407166, -925.630859, -925.630859, -0.117401
0.407188, -539.589539, -539.589539, -0.090225
0.407211, 42.787094, 42.787094, -0.030273
0.407234, 609.595215, 609.595215, 0.040771
0.407256, 954.595642, 954.595642, 0.096893
0.407279, 952.256409, 952.256409, 0.117859
0.407302, 604.070496, 604.070496, 0.095856
0.407324, 35.841633, 35.841629, 0.039139
0.407347, -545.428589, -545.428589, -0.031967
0.407370, -928.238831, -928.238831, -0.091324
0.407392, -973.299622, -973.299622, -0.117554
0.407415, -664.215027, -664.215027, -0.100937
0.407438, -113.448814, -113.448807, -0.047638
0.407460, 478.596954, 478.596954, 0.023010
0.407483, 896.143127, 896.143127, 0.085266
0.407506, 988.325317, 988.325317, 0.116516
0.407528, 720.894897, 720.894897, 0.105408
0.407551, 191.159271, 191.159271, 0.055954
0.407574, -408.131683, -408.131683, -0.013870
0.407596, -858.919617, -858.919617, -0.078644
0.407619, -997.180603, -997.180603, -0.114792
0.407642, -773.117859, -773.117859, -0.109222
0.407664, -267.687897, -267.687897, -0.063919
0.407687, 335.143127, 335.143127, 0.004623
0.407710, 816.028748, 816.028748, 0.071503
0.407732, 999.993713, 999.993713, 0.112350
0.407755, 820.100403, 820.100403, 0.112335
0.407778, 341.804901, 341.804901, 0.071411
0.407800, -260.859924, -260.859924, 0.004562
0.407823, -768.092773, -768.092773, -0.063995
0.407846, -996.624390, -996.624390, -0.109192
0.407868, -862.523682, -862.523682, -0.114807
0.407891, -414.584625, -414.584625, -0.078552
0.407914, 184.205414, 184.205414, -0.013794
0.407937, 715.970337, 715.970337, 0.056061
0.407959, 987.221924, 987.221924, 0.105423
0.407982, 899.262390, 899.262390, 0.116531
0.408005, 484.801117, 484.801117, 0.085175
0.408027, -106.412056, -106.412048, 0.022949
0.408050, -658.906067, -658.906067, -0.047729
0.408073, -971.650146, -971.650146, -0.100983
0.408095, -930.849121, -930.849121, -0.117538
0.408118, -551.348755, -551.348755, -0.091278
0.408141, 28.765661, 28.765656, -0.031876
0.408163, 598.413391, 598.413391, 0.039215
0.408186, 950.071106, 950.071106, 0.095932
0.408209, 956.680786, 956.680786, 0.117844
0.408231, 615.192017, 615.192017, 0.096848
0.408254, 49.859161, 49.859161, 0.040680
0.408277, -533.615479, -533.615479, -0.030350
0.408299, -922.928528, -922.928528, -0.090302
0.408322, -976.424255, -976.424255, -0.117401
0.408345, -674.637695, -674.637695, -0.101791
0.408367, -128.175720, -128.175720, -0.049179
0.408390, 465.518494, 465.518494, 0.021301
0.408413, 889.828918, 889.828918, 0.084076
0.408435, 990.365662, 990.365662, 0.116257
0.408458, 730.547424, 730.547424, 0.106140
0.408481, 204.911804, 204.911804, 0.057404
0.408503, -395.283142, -395.283142, -0.012222
0.408526, -851.227844, -851.227844, -0.077377
0.408549, -998.184082, -998.184082, -0.114380
0.408571, -781.940491, -781.940491, -0.109848
0.408594, -281.179596, -281.179596, -0.065277
0.408617, 321.891479, 321.891479, 0.002945
0.408639, 807.838928, 807.838928, 0.070206
0.408662, 999.845642, 999.845642, 0.111816
0.408685, 828.047974, 828.047974, 0.112854
0.408707, 355.708954, 355.708954, 0.072739
0.408730, -246.509674, -246.509674, 0.006332
0.408753, -759.033203, -759.033203, -0.062576
0.408776, -995.374451, -995.374451, -0.108536
0.408798, -869.538208, -869.538208, -0.115189
0.408821, -427.311310, -427.311310, -0.079758
0.408844, 170.397308, 170.397308, -0.015457
0.408866, 706.105042, 706.105042, 0.054611
0.408889, 984.749268, 984.749268, 0.104660
0.408912, 905.652466, 905.652466, 0.116791
0.408934, 497.024445, 497.024445, 0.086319
0.408957, -92.451172, -92.451172, 0.024597
0.408980, -648.287476, -648.287476, -0.046249
0.409002, -968.237488, -968.237488, -0.100082
0.409025, -935.884094, -935.884094, -0.117676
0.409048, -562.999390, -562.999390, -0.092300
0.409070, 13.933457, 13.933456, -0.033508
0.409093, 586.461792, 586.461792, 0.037567
0.409116, 945.599792, 945.599792, 0.094910
0.409138, 960.671326, 960.671326, 0.117844
0.409161, 626.192444, 626.192444, 0.097748
0.409184, 63.866875, 63.866867, 0.042252
0.409206, -521.697327, -521.697327, -0.028793
0.409229, -917.115845, -917.115845, -0.089157
0.409252, -979.519104, -979.519104, -0.117294
0.409274, -685.514038, -685.514038, -0.102600
0.409297, -142.077454, -142.077454, -0.050781
0.409320, 453.055511, 453.055511, 0.019730
0.409342, 883.339478, 883.339478, 0.082855
0.409365, 992.210999, 992.210999, 0.116028
0.409388, 740.056152, 740.056152, 0.106796
0.409410, 219.409637, 219.409637, 0.058929
0.409433, -381.612640, -381.612640, -0.010513
0.409456, -843.781128, -843.781128, -0.076050
0.409478, -998.930969, -998.930969, -0.114014
0.409501, -790.609192, -790.609192, -0.110397
0.409524, -294.615936, -294.615936, -0.066711
0.409546, 308.576447, 308.576447, 0.001358
0.409569, 799.490051, 799.490051, 0.068817
0.409592, 999.474976, 999.474976, 0.111343
0.409615, 836.274292, 836.274292, 0.113266
0.409637, 368.786407, 368.786407, 0.074158
0.409660, -232.888306, -232.888306, 0.007874
0.409683, -749.824158, -749.824158, -0.061066
0.409705, -993.928589, -993.928589, -0.107986
0.409728, -876.381592, -876.381592, -0.115433
0.409751, -439.953918, -439.953918, -0.081055
0.409773, 155.760330, 155.760330, -0.017059
0.409796, 695.522461, 695.522461, 0.052979
0.409819, 982.211426, 982.211426, 0.103928
0.409841, 911.512390, 911.512390, 0.116913
0.409864, 509.149933, 509.149933, 0.087524
0.409887, -78.472092, -78.472092, 0.026108
0.409909, -637.541199, -637.541199, -0.044617
0.409932, -964.634216, -964.634216, -0.099304
0.409955, -941.007690, -941.007690, -0.117691
0.409977, -575.198120, -575.198120, -0.093460
0.410000, -0.096623, -0.096619, -0.035065
0.410023, 575.040039, 575.040039, 0.035919
0.410045, 940.942261, 940.942261, 0.093994
0.410068, 964.472717, 964.472717, 0.117722
0.410091, 637.069641, 637.069641, 0.098740
0.410113, 78.664734, 78.664734, 0.043777
0.410136, -508.983612, -508.983612, -0.027023
0.410159, -911.432861, -911.432861, -0.088089
0.410181, -982.247681, -982.247681, -0.117065
0.410204, -695.661316, -695.661316, -0.103470
0.410227, -155.951218, -155.951218, -0.052200
0.410249, 440.503357, 440.503357, 0.018021
0.410272, 876.676147, 876.676147, 0.081741
0.410295, 993.949829, 993.949829, 0.115662
0.410317, 749.952026, 749.952026, 0.107590
0.410340, 233.076233, 233.076233, 0.060318
0.410363, -368.606781, -368.606781, -0.008820
0.410385, -836.168335, -836.168335, -0.074829
0.410408, -999.481201, -999.481201, -0.113525
0.410431, -799.122314, -799.122314, -0.111023
0.410454, -307.994293, -307.994293, -0.067993
0.410476, 294.431274, 294.431274, -0.000412
0.410499, 790.490845, 790.490845, 0.067459
0.410522, 998.921997, 998.921997, 0.110687
0.410544, 843.884827, 843.884827, 0.113785
0.410567, 381.791260, 381.791260, 0.075348
0.410590, -219.221085, -219.221085, 0.009613
0.410612, -740.467529, -740.467529, -0.059723
0.410635, -992.287048, -992.287048, -0.107239
0.410658, -883.430054, -883.430054, -0.115845
0.410680, -453.227783, -453.227783, -0.082245
0.410703, 141.886169, 141.886169, -0.018799
0.410726, 685.373352, 685.373352, 0.051544
0.410748, 979.480225, 979.480225, 0.103088
0.410771, 917.192810, 917.192810, 0.117172
0.410794, 521.175171, 521.175171, 0.088562
0.410816, -63.674023, -63.674011, 0.027832
0.410839, -626.041809, -626.041809, -0.043060
0.410862, -960.617615, -960.617615, -0.098282
0.410884, -945.662598, -945.662598, -0.117798
0.410907, -586.618286, -586.618286, -0.094391
0.410930, -14.126684, -14.126678, -0.036697
0.410952, 563.505066, 563.505066, 0.034409
0.410975, 936.099548, 936.099548, 0.092926
0.410998, 968.285828, 968.285828, 0.117722
0.411020, 648.434570, 648.434570, 0.099625
0.411043, 92.643585, 92.643585, 0.045395
0.411066, -496.856750, -496.856750, -0.025452
0.411088, -905.570496, -905.570496, -0.086945
0.411111, -984.782898, -984.782898, -0.116898
0.411134, -705.671631, -705.671631, -0.104218
0.411156, -169.794281, -169.794281, -0.053711
0.411179, 427.136597, 427.136597, 0.016388
0.411202, 869.442749, 869.442749, 0.080429
0.411224, 995.393005, 995.393005, 0.115356
0.411247, 759.158997, 759.158997, 0.108200
0.411270, 246.696960, 246.696960, 0.061798
0.411293, -355.528351, -355.528351, -0.007217
0.411315, -828.390930, -828.390930, -0.073502
0.411338, -999.834717, -999.834717, -0.113113
0.411361, -807.952820, -807.952820, -0.111557
0.411383, -322.074432, -322.074432, -0.069458
0.411406, 280.994141, 280.994141, -0.002075
0.411429, 781.820007, 781.820007, 0.066055
0.411451, 998.172424, 998.172424, 0.110153
0.411474, 851.329285, 851.329285, 0.114166
0.411497, 394.720978, 394.720978, 0.076660
0.411519, -205.510727, -205.510727, 0.011230
0.411542, -730.415466, -730.415466, -0.058228
0.411565, -990.338867, -990.338867, -0.106537
0.411587, -889.917053, -889.917053, -0.116104
0.411610, -465.689514, -465.689514, -0.083435
0.411633, 127.984070, 127.984070, -0.020416
0.411655, 675.089294, 675.089294, 0.050049
0.411678, 976.556152, 976.556152, 0.102280
0.411701, 923.002869, 923.002869, 0.117340
0.411723, 533.778931, 533.778931, 0.089722
0.411746, -49.666157, -49.666153, 0.029465
0.411769, -615.039673, -615.039673, -0.041504
0.411791, -956.624512, -956.624512, -0.097382
0.411814, -950.131409, -950.131409, -0.117813
0.411837, -597.922974, -597.922974, -0.095398
0.411859, -28.153965, -28.153961, -0.038239
0.411882, 551.187500, 551.187500, 0.032745
0.411905, 930.778442, 930.778442, 0.091873
0.411927, 971.695862, 971.695862, 0.117569
0.411950, 659.051453, 659.051453, 0.100540
0.411973, 106.604202, 106.604202, 0.046875
0.411995, -484.632080, -484.632080, -0.023804
